SectionName,BedNum,lith,lithName,thickness,BedID,Note,PictureName,base,top
SL2.csv,1,2,other,23,a1,calcilutite,,0,0.23
SL2.csv,2,0,mud,45,,,,0.23,0.68
SL2.csv,3,2,other,25,a2,calcilutite broken up,,0.68,0.93
SL2.csv,4,0,mud,44,,,,0.93,1.37
SL2.csv,5,1,sand,3,,,,1.37,1.4
SL2.csv,6,0,mud,13,,,,1.4,1.53
SL2.csv,7,1,sand,6,,,,1.53,1.59
SL2.csv,8,0,mud,26,,,,1.59,1.85
SL2.csv,9,1,sand,5,,,,1.85,1.9
SL2.csv,10,0,mud,9,,,,1.9,1.99
SL2.csv,11,1,sand,10,a3,not sure it's a3 ,,1.99,2.09
SL2.csv,12,0,mud,30,,,,2.09,2.39
SL2.csv,13,1,sand,5,,,,2.39,2.44
SL2.csv,14,0,mud,5,,,,2.44,2.49
SL2.csv,15,1,sand,3,a4,,,2.49,2.52
SL2.csv,16,0,mud,39,,,,2.52,2.91
SL2.csv,17,1,sand,6,,thickens to east ,,2.91,2.97
SL2.csv,18,0,mud,14,,,,2.97,3.11
SL2.csv,19,1,sand,6,,,,3.11,3.17
SL2.csv,20,0,mud,9,,,,3.17,3.26
SL2.csv,21,1,sand,20,a5,ripples with mud interbeds or drapes,,3.26,3.46
SL2.csv,22,0,mud,48,,inclined shaly unit,,3.46,3.94
SL2.csv,23,2,other,39,a6,calcilutite ,,3.94,4.33
SL2.csv,24,0,mud,28,,inclined shaly unit ,,4.33,4.61
SL2.csv,25,0,mud,234,,,,4.61,6.95
SL2.csv,26,1,sand,9,,detached swirly rippled unit with folds and convoluted lam ,,6.95,7.04
SL2.csv,27,0,mud,5,,,,7.04,7.09
SL2.csv,28,1,sand,5,,,,7.09,7.14
SL2.csv,29,0,mud,25,,,,7.14,7.39
SL2.csv,30,1,sand,1,,,,7.39,7.4
SL2.csv,31,0,mud,9,,,,7.4,7.49
SL2.csv,32,1,sand,5,,discontinuous ,,7.49,7.54
SL2.csv,33,0,mud,117,,some thin sands in hrre,,7.54,8.71
SL2.csv,34,1,sand,22,a7,wierd bed,,8.71,8.93
SL2.csv,35,0,mud,7,,,,8.93,9
SL2.csv,36,1,sand,2,,may be top of a7 ,,9,9.02
SL2.csv,37,0,mud,63,,,,9.02,9.65
SL2.csv,38,1,sand,4,,,,9.65,9.69
SL2.csv,39,0,mud,14,,,,9.69,9.83
SL2.csv,40,1,sand,4,,,,9.83,9.87
SL2.csv,41,0,mud,47,,,,9.87,10.34
SL2.csv,42,2,other,7,a8 ,calcilutite ,,10.34,10.41
SL2.csv,43,0,mud,115,,,,10.41,11.56
SL2.csv,44,1,sand,16,b1 ,,,11.56,11.72
SL2.csv,45,0,mud,6,,,,11.72,11.78
SL2.csv,46,1,sand,14,b2,,,11.78,11.92
SL2.csv,47,0,mud,6,,,,11.92,11.98
SL2.csv,48,1,sand,16,b3,,,11.98,12.14
SL2.csv,49,0,mud,5,,,,12.14,12.19
SL2.csv,50,1,sand,12,b4,,,12.19,12.31
SL2.csv,51,0,mud,53,,tiny sands in here,,12.31,12.84
SL2.csv,52,1,sand,8,b5,,,12.84,12.92
SL2.csv,53,0,mud,110,,,,12.92,14.02
SL2.csv,54,1,sand,35,b6,,,14.02,14.37
